"","time","pstate1","pstate2","pstate3","pstate4","se1","se2","se3","se4"
"95",8.37708333332557,0.564890230054057,0.224351540906464,0.202505588512271,0.00825264052720819,0.076473363177178,0.073357142647416,0.0663765339571125,0.0104114426200402
"96",8.59236111107748,0.56469919961594,0.217591921029576,0.209265208389159,0.00844367096532497,0.0764786895549808,0.0731196194711278,0.0676502426987484,0.010636284169005
"97",8.64583333325572,0.564497957712445,0.210683183077779,0.216173946340957,0.00864491286882031,0.076485239976957,0.0727738872234966,0.0688197018725638,0.0108747258725684
"98",8.78125,0.55537547946481,0.219805661325414,0.216173946340957,0.00864491286882031,0.0771107553518237,0.0740122728550918,0.0688197018725638,0.0108747258725684
"99",8.83333333325572,0.555174932680616,0.21273398158012,0.22324562608625,0.00884545965301435,0.0771167519273438,0.0736307225962283,0.0699634801833368,0.011110132753716
"100",8.875,0.55496289697926,0.205495112528156,0.230484495138214,0.00905749535436972,0.0771241220227788,0.0731176823462421,0.0709912378562437,0.0113607163171664
"101",8.95833333325572,0.554743475841585,0.198256243476193,0.237723364190178,0.00927691649204495,0.0771328630317024,0.0725881480408168,0.0719913518974725,0.0116217393397943
"102",9,0.55451359950425,0.190936705845143,0.245042901821228,0.00950679282938,0.077143230871649,0.0719936581628617,0.0729342911526644,0.0118969121798819
"103",9.25,0.554272216749932,0.183531482325281,0.25244812534109,0.00974817558369863,0.0771554459367585,0.0713299722479635,0.0738207518745377,0.0121875899321861
"104",9.41666666662786,0.553755711468931,0.168293869364285,0.267685738302085,0.0102646808646996,0.0771861108801795,0.0694602667947476,0.0751644025061071,0.012814735755785
"105",9.625,0.55347044053979,0.16056951297512,0.27541009469125,0.0105499517938399,0.0772056972268503,0.0685261210182399,0.0758663839962791,0.0131638780705792
"106",9.70833333325572,0.553171600397234,0.152845156585955,0.283134451080415,0.0108487919363966,0.0772282193754272,0.0675676285394839,0.0765518360542447,0.0135314348168457
"107",9.91666666662786,0.552852966759771,0.145001146624153,0.290978461042217,0.011167425573859,0.0772544756787628,0.0665106307099738,0.0771817491802779,0.0139251301865119
"108",11.90625,0.55250418046123,0.136850803031947,0.299128804634424,0.0115162118723997,0.0772858439572223,0.0652034581917785,0.0776706192914679,0.0143579027816888
"109",12.513888888876,0.552118912836633,0.128348648261726,0.307630959404645,0.0119014794969973,0.0773236555773693,0.063597752128549,0.0780030996381094,0.0148378259987013
"110",22,0.552118912836633,0.128348648261726,0.307630959404645,0.0119014794969973,0.0773236555773693,0.063597752128549,0.0780030996381094,0.0148378259987013
